t,id,costs,returns,profit,hlb_severity,strategy_names, strategy_params, experiment_id
2191,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2192,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2193,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2194,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2195,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2196,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2197,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2198,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2199,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2200,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2201,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2202,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2203,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2204,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2205,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2206,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2207,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2208,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2209,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2210,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2211,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2212,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2213,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2214,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2215,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2216,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2217,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2218,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2219,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g20,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g21,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2220,g22,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2221,g00,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2221,g01,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2221,g02,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2221,g10,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2221,g11,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
2221,g12,0.000000,18563.594400,18563.594400,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
